Fylke,Danmark,Grønland,Finland,Færøyene,Island,Sverige,Albania,Andorra,Belarus,Belgia,Bosnia-Hercegovina,Bulgaria,Estland,Frankrike,Gibraltar,Guernsey,Hellas,Irland,Italia,Jersey,Kosovo,Kroatia,Latvia,Liechtenstein,Litauen,Luxembourg,Malta,Man,Moldova,Monaco,Montenegro,Nederland,Nord-Makedonia,Polen,Portugal,Romania,Russland,San Marino,Serbia,Serbia og Montenegro,Slovakia,Slovenia,Spania,Storbritannia,Sveits,Tsjekkia,Tyrkia,Tyskland,Ukraina,Ungarn,Vatikanstaten,Østerrike,Algerie,Angola,Benin,Botswana,Det britiske territoriet i Indiahavet,Burkina Faso,Burundi,Djibouti,Egypt,Ekvatorial-Guinea,Elfenbeinskysten,Eritrea,Eswatini,Etiopia,Gabon,Gambia,Ghana,Guinea,Guinea-Bissau,Kamerun,Kapp Verde,Kenya,Komorene,Kongo,Kongo-Brazzaville,Lesotho,Liberia,Libya,Madagaskar,Malawi,Mali,Marokko,Mauritania,Mauritius,Mayotte,Mosambik,Namibia,Niger,Nigeria,Réunion,Rwanda,São Tomé og Príncipe,Senegal,Den sentralafrikanske republikk,Seychellene,Sierra Leone,Somalia,St. Helena,Sudan,Sør-Afrika,Sør-Sudan,Tanzania,Togo,Tsjad,Tunisia,Uganda,Vest-Sahara,Zambia,Zimbabwe,Afghanistan,Armenia,Aserbajdsjan,Bahrain,Bangladesh,Bhutan,Brunei,Filippinene,De forente arabiske emirater,Georgia,Hongkong,India,Indonesia,Irak,Iran,Israel,Japan,Jemen,Jordan,Kambodsja,Kasakhstan,Kina,Kirgisistan,Kuwait,Kypros,Laos,Libanon,Macao,Malaysia,Maldivene,Mongolia,Myanmar,Nepal,Nord-Korea,Oman,Pakistan,Palestina,Qatar,Saudi-Arabia,Singapore,Sri Lanka,Syria,Sør-Korea,Tadsjikistan,Taiwan,Thailand,Turkmenistan,Usbekistan,Vietnam,Øst-Timor,De amerikanske Jomfruøyene,Anguilla,Antigua og Barbuda,Aruba,Bahamas,Barbados,Belize,Bermuda,Bonaire,Sint Eustatius og Saba,De britiske Jomfruøyene,Canada,Caymanøyene,Costa Rica,Cuba,Curaçao,Dominica,Den dominikanske republikk,El Salvador,Franske Antiller,Grenada,Guadeloupe,Guatemala,Haiti,Honduras,Jamaica,Martinique,Mexico,Montserrat,De nederlandske Antillene,Nicaragua,Panama,Puerto Rico,Saint Kitts og Nevis,Saint Lucia,Saint Vincent og Grenadinene,Saint-Barthélemy,Saint-Martin,Saint-Pierre-et-Miquelon,Sint Maarten,Trinidad og Tobago,Turks- og Caicosøyene,USA,Argentina,Bolivia,Brasil,Chile,Colombia,Ecuador,Falklandsøyene,Fransk Guyana,Guyana,Paraguay,Peru,Surinam,Uruguay,Venezuela,Amerikansk Samoa,Australia,Christmasøya,Cookøyene,Fiji,Fransk Polynesia,Guam,Kiribati,Kokosøyene,Marshalløyene,Mikronesiaføderasjonen,Mindre stillehavsøyer (am.),Nauru,New Zealand,Niue,Nord-Marianene,Norfolkøya,Ny-Caledonia,Palau,Papua Ny-Guinea,Pitcairn,Salomonøyene,Samoa,Tokelau,Tonga,Tuvalu,Vanuatu,Wallis- og Futunaøyene,Statsløse,Uoppgitt
5056 Hitra,3,0,6,0,0,23,0,0,3,0,4,15,27,3,0,0,11,0,7,0,0,4,37,0,153,0,0,0,11,0,0,6,0,329,13,91,18,0,7,0,123,0,14,5,0,12,8,73,154,3,0,0,0,0,0,0,0,0,3,0,3,0,0,82,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,3,0,0,0,0,0,8,0,30,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,44,0,3,0,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,4,38,0,0,0,52,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5057 Ørland,7,0,0,0,12,18,3,0,0,0,0,12,19,0,0,0,3,0,0,0,3,0,39,0,34,0,0,0,3,0,0,30,0,137,14,12,20,0,4,0,16,0,4,20,0,0,18,65,207,3,0,3,0,0,0,0,0,0,0,0,3,0,0,48,0,6,0,0,0,0,0,3,0,4,0,12,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,15,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,68,3,0,0,4,0,0,6,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,48,3,0,0,49,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,57,3,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5058 Åfjord,4,0,0,0,0,8,0,0,3,9,0,0,5,0,0,0,0,0,5,0,0,0,14,0,32,0,0,0,0,0,0,16,0,74,0,0,12,0,0,0,3,0,8,3,0,0,0,26,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,66,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059 Orkland,17,0,19,0,7,66,5,0,0,3,21,17,13,4,0,0,6,0,6,0,7,3,66,0,148,0,0,0,6,0,0,25,0,418,13,31,109,0,8,0,104,0,13,33,0,10,20,80,374,3,0,3,0,3,0,0,0,0,11,0,4,0,0,79,0,14,0,0,7,3,0,0,0,9,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,91,0,37,0,0,0,4,0,0,16,0,0,0,72,0,5,0,0,0,3,53,3,0,0,7,4,14,24,0,3,3,0,0,6,19,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,3,0,0,162,0,0,3,136,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,30,3,9,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060 Nærøysund,7,0,3,0,4,54,0,0,0,3,3,21,3,0,0,0,3,0,0,0,3,0,54,0,125,0,0,0,0,0,0,17,0,193,3,12,36,0,8,0,8,0,3,6,0,19,7,74,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,11,0,0,0,0,0,17,0,9,0,4,3,0,0,0,3,0,0,3,3,3,3,0,0,0,0,73,0,0,0,0,0,15,3,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,126,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061 Rindal,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804 Bodø,115,3,78,3,27,279,16,0,12,13,38,48,63,33,0,0,23,5,40,0,23,32,102,0,243,0,3,0,25,0,5,42,17,628,41,119,225,0,45,0,49,3,119,116,14,30,73,195,1012,57,0,10,5,0,0,0,0,0,11,0,3,0,3,434,0,97,0,3,36,0,0,7,0,17,0,54,3,0,18,10,3,3,0,40,0,0,0,0,3,0,27,0,17,0,0,7,0,3,318,0,83,12,3,4,0,3,8,18,0,10,3,163,3,6,0,64,0,0,260,4,3,7,90,8,254,51,7,12,6,11,0,12,48,3,0,0,0,12,0,3,0,4,4,18,0,0,87,13,0,16,3,29,313,3,0,0,264,0,3,15,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,71,10,3,61,13,24,4,0,0,0,0,10,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806 Narvik,54,0,61,0,11,244,13,0,5,4,9,38,18,12,0,0,3,0,16,0,3,8,63,0,116,0,0,0,8,0,3,37,3,204,15,236,124,0,34,0,6,3,26,28,0,12,48,79,559,10,0,3,0,3,0,0,0,0,3,0,0,0,0,91,0,24,0,4,14,0,0,3,0,3,0,31,0,0,0,3,0,0,0,3,0,0,0,3,0,0,18,0,6,0,6,0,0,0,24,0,25,5,0,3,0,0,0,17,0,0,0,36,0,3,0,12,0,0,80,0,3,0,28,4,20,18,3,0,0,4,0,3,51,0,3,0,4,5,0,0,0,0,0,13,0,0,36,8,0,3,0,36,121,3,0,0,142,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,4,3,14,3,8,0,0,0,0,0,3,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811 Bindal,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,3,3,0,0,0,0,0,0,3,3,0,0,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812 Sømna,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,19,0,0,4,0,4,0,4,0,0,4,0,0,3,15,77,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813 Brønnøy,9,0,3,0,3,31,0,0,0,0,0,12,0,4,0,0,0,0,3,0,0,0,38,3,13,0,0,0,3,0,0,6,0,93,0,6,20,0,0,0,0,0,3,8,0,0,12,26,201,7,0,0,5,0,0,0,0,0,4,0,0,0,0,35,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,32,0,5,0,3,0,0,0,0,4,0,0,0,6,0,0,0,3,0,0,35,0,0,0,0,0,6,0,0,0,0,3,3,0,5,3,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,6,0,3,62,0,3,0,67,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815 Vega,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,5,0,0,5,0,0,0,0,0,3,0,0,0,3,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816 Vevelstad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818 Herøy (Nordland),3,0,3,0,0,18,0,0,0,0,0,4,22,0,0,0,4,0,0,0,0,0,25,0,40,0,0,0,3,0,0,3,0,21,0,69,6,0,0,0,8,0,6,4,0,0,3,3,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,37,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820 Alstahaug,10,3,12,0,3,16,3,0,5,5,10,20,0,0,0,0,0,0,0,0,3,7,58,0,30,0,0,0,3,0,0,12,0,101,0,8,43,0,3,0,3,0,4,7,0,0,31,16,284,6,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,28,0,0,0,0,0,0,0,5,0,37,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,23,0,0,3,0,0,9,0,36,3,4,3,0,0,0,9,0,0,0,18,0,3,0,0,0,0,82,0,3,0,11,0,29,22,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,15,0,0,0,0,0,41,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822 Leirfjord,5,0,3,0,3,8,3,0,3,0,0,0,4,0,0,0,0,0,3,0,4,0,4,0,5,0,0,0,0,0,0,10,0,24,0,0,7,0,0,0,0,0,0,3,3,3,0,5,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,11,0,4,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824 Vefsn,9,0,10,0,0,46,6,0,3,3,3,27,11,6,0,0,3,0,15,0,3,10,20,0,59,0,0,0,3,0,0,16,4,81,5,60,44,0,11,0,0,0,4,12,0,3,51,25,362,3,0,3,3,3,0,0,0,0,8,0,0,0,0,31,0,11,0,0,0,0,3,0,0,3,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,26,0,22,0,7,3,0,0,0,4,0,0,0,58,0,0,0,0,0,0,48,0,4,0,0,3,21,23,0,0,0,3,3,3,7,3,3,0,0,7,0,0,0,4,0,0,0,0,3,6,0,0,3,3,99,0,0,0,94,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1825 Grane,0,0,7,0,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,3,0,0,0,0,3,0,0,4,0,3,0,0,0,0,3,3,0,3,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826 Aarborte - Hattfjelldal,4,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,9,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827 Dønna,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,15,0,3,6,0,6,0,3,0,0,7,0,0,6,16,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828 Nesna,0,0,0,0,0,13,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,70,0,41,11,0,4,0,0,0,3,0,0,0,0,6,192,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,13,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832 Hemnes,0,0,4,0,16,21,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,6,13,0,16,0,0,0,0,0,0,5,0,18,3,8,7,0,30,0,5,0,0,6,0,3,8,23,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833 Rana - Raane,22,0,31,3,9,135,0,0,5,0,16,37,12,4,0,0,7,0,5,0,3,31,30,0,320,0,0,0,4,0,3,26,0,132,15,105,80,0,43,0,15,0,14,28,0,0,28,63,242,19,0,3,3,0,0,0,0,0,0,0,3,0,0,126,0,33,0,0,3,4,0,3,0,0,0,19,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,51,0,29,3,6,0,0,0,3,9,0,0,0,77,0,4,0,0,0,0,110,0,4,0,16,4,42,26,0,0,0,3,0,3,14,0,3,0,3,9,0,0,0,0,0,0,0,0,0,5,0,3,0,6,142,4,0,4,110,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,12,3,3,0,0,0,0,0,6,0,0,4,0,5,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834 Lurøy,7,0,3,0,3,39,5,0,0,0,0,6,7,0,0,0,5,0,0,0,0,3,11,0,25,0,0,0,3,0,0,6,0,32,0,49,9,0,3,0,0,0,8,0,0,0,0,8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
